SYMBOL	SERIES	LTP	%CHNG	MKT CAP
(₹ Crores)	VOLUME
(Lakhs)	VALUE
(₹ Crores)
DYCL	EQ	579.50	0.96	1,404.09	0.43	2.50
SURAKSHA	EQ	285.05	5.48	1,484.56	0.89	2.50
VINCOFE	EQ	96.55	2.84	1,186.44	2.61	2.49
SHIVALIK	EQ	690.00	3.08	1,073.67	0.36	2.49
VRLLOG	EQ	492.80	1.85	4,310.45	0.51	2.48
BLAL	EQ	214.50	2.94	893.27	1.16	2.47
BETA	SM	1,974.00	6.66	1,992.66	0.13	2.47
NAHARINDUS	EQ	100.00	7.74	432.06	2.43	2.45
LUMAXTECH	EQ	553.45	1.78	3,772.19	0.44	2.44
GALAPREC	EQ	826.10	0.29	1,048.97	0.30	2.43
TEXINFRA	EQ	104.00	0.23	1,325.24	2.32	2.42
FLAIR	EQ	241.51	0.72	2,545.40	0.99	2.38
ALPA	EQ	113.90	7.88	239.65	2.09	2.38
GROWWLIQID	EQ	103.38	0.03	56.73	2.30	2.37
MOM100	EQ	56.09	0.39	551.25	4.22	2.36
SELAN	EQ	570.70	0.12	867.46	0.41	2.35
MADRASFERT	EQ	75.60	2.37	1,217.93	3.08	2.33
ZUARIIND	EQ	262.30	2.72	781.16	0.88	2.28
GOCLCORP	EQ	285.10	0.28	1,413.31	0.79	2.27
BAJAJELEC	EQ	559.10	1.50	6,448.79	0.41	2.27
SINDHUTRAD	EQ	18.00	2.56	2,775.47	12.93	2.27
ICEMAKE	EQ	857.35	1.07	1,352.88	0.26	2.25
SAHAJSOLAR	SM	246.00	2.31	540.51	0.95	2.25
ONMOBILE	EQ	47.49	1.91	504.92	4.76	2.24
SASKEN	EQ	1,560.00	1.94	2,358.97	0.15	2.24
TCI	EQ	1,130.00	1.18	8,656.79	0.20	2.21
INGERRAND	EQ	3,604.65	0.46	11,379.16	0.06	2.20
GUJAPOLLO	EQ	351.55	10.00	414.83	0.64	2.20
LIQUIDSHRI	EQ	1,046.28	0.02	30.42	0.21	2.20
BASML	EQ	35.20	13.40	228.24	6.37	2.20
MSPL	EQ	29.24	1.60	1,425.42	7.45	2.19
VSTTILLERS	EQ	3,639.95	0.08	3,146.14	0.06	2.18
PVSL	EQ	101.95	2.27	725.87	2.15	2.18
ORIENTPPR	EQ	24.25	1.17	514.55	9.00	2.17
738GS2027	GS	104.39	0.12	1,48,233.80	2.07	2.16
ARMANFIN	EQ	1,384.95	0.47	1,452.89	0.16	2.15
VIKASLIFE	EQ	2.90	1.05	538.72	72.78	2.13
ROSSARI	EQ	630.80	1.54	3,492.35	0.34	2.11
GANDHAR	EQ	147.01	0.54	1,438.93	1.42	2.10
DSSL	EQ	1,062.00	0.02	1,351.43	0.20	2.10
EBBETF0430	EQ	1,482.75	0.21	18,810.79	0.14	2.09
JUNIPER	EQ	262.40	0.92	5,838.46	0.80	2.09
MOKSH	EQ	14.89	9.08	124.70	14.11	2.09
KIRLOSIND	EQ	3,465.00	0.55	3,608.12	0.06	2.09
SAHANA	SM	1,391.45	5.00	1,229.64	0.15	2.07
TEMBO	BE	547.70	0.57	608.15	0.39	2.06
NIBE	EQ	1,197.95	5.00	1,712.66	0.17	2.05
BANKETFADD	EQ	52.37	0.61	524.91	3.90	2.04
DWARKESH	EQ	40.12	1.16	743.43	5.11	2.04
BANKBETF	EQ	51.99	0.62	232.13	3.89	2.03
BIRET	RR	289.95	1.08	17,621.78	0.70	2.02
BANKIETF	EQ	52.52	0.75	2,776.16	3.85	2.02
SAKSOFT	EQ	158.21	0.29	2,097.09	1.28	2.01
UTTAMSUGAR	EQ	277.00	2.31	1,056.43	0.74	2.01
PGHL	EQ	5,310.00	1.02	8,814.27	0.04	2.01
SUPRAJIT	EQ	386.00	1.69	5,294.41	0.53	2.01
WENDT	EQ	9,699.00	2.82	1,939.80	0.02	2.00
MAYURUNIQ	EQ	493.00	1.96	2,142.21	0.41	2.00
BLKASHYAP	EQ	53.00	1.24	1,194.83	3.75	1.98
JPASSOCIAT	BE	3.25	4.84	797.74	61.43	1.97
PRECAM	EQ	180.44	2.26	1,713.92	1.10	1.97
DOLLAR	EQ	397.00	0.93	2,251.63	0.50	1.96
UTIBANKETF	EQ	53.00	0.63	3,601.35	3.70	1.96
AYMSYNTEX	EQ	248.34	5.00	1,452.77	0.79	1.95
BLSE	EQ	155.50	1.33	1,412.82	1.26	1.94
MASTERTR	EQ	139.00	8.27	1,560.50	1.43	1.93
VENUSREM	EQ	320.00	2.94	427.74	0.60	1.93
INDOCO	EQ	255.10	4.54	2,353.24	0.75	1.92
ORIENTHOT	EQ	148.68	1.04	2,655.41	1.29	1.91
SNOWMAN	EQ	48.99	3.73	818.56	3.90	1.90
KANANIIND	EQ	2.60	14.54	51.45	73.11	1.89
OSWALAGRO	EQ	85.00	2.46	1,141.00	2.21	1.88
ROLEXRINGS	EQ	1,322.90	1.22	3,602.69	0.14	1.87
SOLEX	ST	730.60	4.99	789.23	0.26	1.87
CGRAPHICS	SM	160.00	8.51	388.58	1.17	1.87
SAHASRA	ST	317.50	4.99	793.52	0.60	1.86
CARRARO	EQ	324.00	1.36	1,841.99	0.58	1.85
CENTUM	EQ	1,669.00	0.76	2,454.62	0.11	1.84
JLHL	EQ	1,556.05	0.51	10,202.40	0.12	1.84
GOPAL	EQ	277.00	1.26	3,452.04	0.66	1.82
DEN	EQ	33.01	1.23	1,575.32	5.54	1.82
GHCLTEXTIL	EQ	79.30	5.12	758.00	2.31	1.81
DENTALKART	SM	676.00	6.05	1,123.63	0.27	1.80
SUNDROP	EQ	836.50	3.69	3,153.34	0.21	1.79
CARERATING	EQ	1,174.00	0.72	3,514.03	0.15	1.79
UDAICEMENT	EQ	28.69	6.69	1,608.18	6.41	1.79
UTSSAV	SM	223.00	8.17	531.14	0.80	1.79
OMINFRAL	EQ	121.00	2.84	1,165.28	1.48	1.77
ARIES	EQ	268.90	4.57	349.69	0.65	1.75
VINYAS	SM	792.80	5.00	997.72	0.23	1.74
XPROINDIA	EQ	1,220.00	3.32	2,720.65	0.14	1.74
TARC	EQ	142.52	4.99	4,205.71	1.22	1.74
TTKHLTCARE	EQ	1,327.30	7.89	1,875.52	0.13	1.73
DVL	EQ	349.00	2.30	1,222.36	0.49	1.73
AVADHSUGAR	EQ	465.00	0.30	930.86	0.37	1.72
RESPONIND	EQ	202.00	2.60	5,385.49	0.86	1.71
BANKNIFTY1	EQ	530.70	0.68	4,944.90	0.32	1.68
PAKKA	EQ	181.30	1.84	814.91	0.93	1.68
ACLGATI	EQ	58.40	0.40	858.92	2.89	1.68
PURVA	EQ	249.54	0.27	5,917.83	0.67	1.68
RBZJEWEL	BE	146.75	4.99	587.00	1.17	1.68
GROWWDEFNC	EQ	64.40	1.80	91.98	2.59	1.67
MASFIN	EQ	256.10	0.11	4,647.02	0.65	1.67
TCIEXP	EQ	651.85	1.97	2,501.80	0.26	1.66
ATALREAL	EQ	14.86	4.94	164.97	11.40	1.65
AVL	EQ	452.30	0.34	5,819.43	0.36	1.65
FROG	SM	248.75	5.14	386.28	0.68	1.65
JAGRAN	EQ	70.00	0.06	1,523.58	2.35	1.64
NAHARPOLY	EQ	220.01	9.34	540.96	0.76	1.63
LIKHITHA	EQ	283.00	1.82	1,116.44	0.58	1.62
SGBJUL28IV	GB	8,940.00	0.56	3,692.95	0.02	1.60
SPENCERS	EQ	68.48	3.49	617.22	2.35	1.59
NDL	EQ	4.01	6.93	578.03	40.17	1.57
BIGBLOC	EQ	66.60	3.30	942.89	2.36	1.56
JINDALPOLY	EQ	713.00	1.68	3,121.97	0.22	1.56
KRONOX	EQ	149.99	2.52	556.52	1.04	1.56
MINDTECK	EQ	179.00	3.23	571.23	0.89	1.56
CENTENKA	EQ	550.00	2.35	1,201.78	0.28	1.56
GOACARBON	EQ	479.05	0.03	438.38	0.32	1.55
20MICRONS	EQ	207.45	0.06	732.02	0.75	1.55
BYKE	EQ	71.74	4.99	375.05	2.17	1.55
WHEELS	EQ	632.00	2.23	1,544.17	0.25	1.55
TVTODAY	EQ	160.74	0.53	959.11	0.96	1.54
DBCORP	EQ	235.91	0.07	4,203.73	0.65	1.53
ADFFOODS	EQ	248.95	1.72	2,735.05	0.61	1.52
RAMCOIND	EQ	241.00	1.09	2,092.10	0.63	1.51
AGARIND	EQ	1,019.95	1.69	1,525.62	0.15	1.51
HGS	EQ	484.05	2.26	2,251.81	0.31	1.50
ESTER	EQ	125.40	2.17	1,179.29	1.19	1.50
FINOPB	EQ	235.50	2.56	1,959.79	0.64	1.49
MOSMALL250	EQ	15.28	0.73	86.48	9.77	1.49
ASHIMASYN	EQ	21.60	7.52	413.99	7.05	1.48
INFRABEES	EQ	875.40	0.45	172.86	0.17	1.48
EIMCOELECO	EQ	1,467.05	0.18	846.25	0.10	1.48
KIOCL	EQ	248.45	0.86	15,099.58	0.59	1.47
TIRUPATIFL	BE	31.41	1.98	371.52	4.76	1.47
BARFLEX	SM	61.00	11.42	150.97	2.46	1.46
VHL	EQ	3,784.00	6.22	1,204.75	0.04	1.45
MARALOVER	EQ	74.98	19.99	311.23	2.00	1.43
URBAN	SM	183.50	0.25	158.91	0.79	1.43
HERANBA	BE	246.08	5.00	984.65	0.59	1.43
MINDSPACE	RR	378.42	1.32	23,052.73	0.38	1.42
EBBETF0431	EQ	1,328.50	0.33	12,628.01	0.11	1.41
TALBROAUTO	EQ	249.97	1.07	1,543.02	0.56	1.40
WINSOL	SM	194.85	3.70	224.76	0.72	1.39
TRF	EQ	378.00	3.82	415.97	0.37	1.38
ZEELEARN	EQ	6.36	6.18	208.01	21.90	1.36
HLVLTD	EQ	13.09	2.83	862.97	10.46	1.35
RPPINFRA	BE	158.85	5.00	604.99	0.86	1.35
RATNAVEER	EQ	142.00	1.22	753.30	0.95	1.34
HUHTAMAKI	EQ	195.25	1.63	1,474.57	0.68	1.33
VSSL	EQ	214.00	2.02	1,749.09	0.63	1.33
OLIL	ST	154.50	0.06	55.68	0.88	1.33
ORCHASP	EQ	3.75	19.81	119.83	37.40	1.33
SAURASHCEM	EQ	90.68	4.41	1,008.70	1.50	1.33
RUSTOMJEE	EQ	515.00	1.09	6,490.36	0.25	1.31
SATIN	EQ	147.02	0.03	1,624.14	0.89	1.31
COOLCAPS	ST	761.00	0.18	879.72	0.17	1.31
HARSHA	EQ	380.00	1.01	3,459.68	0.34	1.30
ALICON	EQ	675.00	1.60	1,097.67	0.19	1.30
KORE	ST	181.00	4.99	214.94	0.72	1.29
HONDAPOWER	EQ	2,053.80	1.35	2,083.18	0.06	1.29
SANGHIIND	EQ	60.45	1.32	1,561.58	2.14	1.28
MCLOUD	EQ	62.00	1.29	3,623.25	2.10	1.28
EGOLD	EQ	92.10	0.33	159.77	1.39	1.28
SHREEPUSHK	EQ	268.00	1.77	866.65	0.48	1.27
EXPLEOSOL	EQ	827.00	0.57	1,283.48	0.15	1.27
CHEMPLASTS	EQ	436.10	0.15	6,895.16	0.29	1.26
HNDFDS	EQ	552.00	0.79	6,324.45	0.23	1.26
BHARATRAS	EQ	10,750.00	1.14	4,466.91	0.01	1.25
BLACKBUCK	EQ	417.25	1.29	7,402.29	0.30	1.25
ASTEC	EQ	726.50	1.08	1,424.77	0.17	1.23
QUESTLAB	ST	114.95	4.98	188.37	1.07	1.22
5PAISA	EQ	374.00	1.88	1,168.24	0.33	1.22
DHUNINV	EQ	1,555.00	8.00	948.11	0.08	1.22
GRPLTD	EQ	3,100.00	0.46	1,653.33	0.04	1.22
RELTD	EQ	132.55	1.93	2,366.74	0.91	1.22
DHARMAJ	EQ	200.10	2.85	676.28	0.61	1.21
SOMANYCERA	EQ	438.80	2.39	1,799.50	0.28	1.21
PSUBNKIETF	EQ	64.51	1.82	72.94	1.88	1.21
PANAMAPET	EQ	388.40	1.30	2,349.57	0.31	1.20
AUTOAXLES	EQ	1,664.95	2.62	2,516.07	0.07	1.20
ARIHANTSUP	EQ	422.00	3.18	1,736.95	0.28	1.19
EVERESTIND	BE	459.80	2.18	727.40	0.26	1.18
PRECWIRE	EQ	137.31	0.69	2,453.15	0.86	1.18
SARVESHWAR	EQ	6.83	1.79	668.53	17.27	1.17
JAYBEE	SM	242.10	3.44	546.36	0.49	1.17
EIHAHOTELS	EQ	363.00	1.82	2,211.99	0.32	1.16
FILATFASH	BE	0.54	3.85	450.04	222.83	1.16
AXISBPSETF	EQ	12.50	0.32	1,111.75	9.28	1.15
TREJHARA	EQ	197.00	1.18	285.97	0.57	1.15
LYKALABS	EQ	106.15	0.26	378.85	1.07	1.15
HDFCNIFBAN	EQ	52.68	0.86	5,176.54	2.18	1.15
KBCGLOBAL	BE	1.03	3.00	269.28	112.95	1.14
SOUTHWEST	EQ	115.40	7.84	321.99	0.97	1.11
RUSHIL	EQ	23.35	2.64	644.03	4.78	1.11
AMRUTANJAN	EQ	666.00	3.18	1,925.45	0.17	1.09
3IINFOLTD	EQ	22.94	1.73	389.11	4.81	1.09
RAJRATAN	EQ	297.00	1.11	1,507.90	0.37	1.09
INDUSINVIT	IV	109.64	2.45	4,856.38	1.00	1.08
ANDHRSUGAR	EQ	71.60	1.00	970.43	1.50	1.07
SUYOG	BE	923.90	4.99	998.04	0.12	1.07
SAGCEM	EQ	197.99	1.98	2,587.88	0.54	1.07
KRYSTAL	EQ	459.05	1.22	641.38	0.23	1.07
GTL	EQ	8.45	0.24	132.92	12.33	1.06
BPL	EQ	75.25	3.04	368.54	1.41	1.05
DRCSYSTEMS	EQ	27.28	2.02	364.72	3.79	1.04
MOREALTY	EQ	85.54	0.23	67.92	1.22	1.04
TEGA	EQ	1,469.75	0.94	9,779.05	0.07	1.03
CONSUMBEES	EQ	119.60	0.17	161.88	0.85	1.02
BANSALWIRE	EQ	375.75	0.13	5,882.59	0.27	1.01
NDRAUTO	EQ	704.00	4.04	1,674.49	0.15	1.01
DENORA	EQ	779.45	3.57	413.78	0.13	1.01
GREENPLY	EQ	289.10	1.07	3,610.09	0.35	1.01
VETO	EQ	111.10	2.75	212.37	0.90	1.00
AFFORDABLE	EQ	431.95	7.28	485.78	0.24	1.00
TVSSRICHAK	EQ	2,705.00	1.86	2,071.23	0.04	0.99
MOMOMENTUM	EQ	57.29	0.28	115.55	1.73	0.98
GSLSU	EQ	110.90	1.05	470.01	0.88	0.98
OMAXE	EQ	80.59	2.00	1,474.00	1.22	0.98
PDMJEPAPER	BE	104.10	3.05	988.43	0.94	0.97
NOVAAGRI	EQ	46.25	1.94	427.90	2.10	0.96
CHEMCON	EQ	179.50	2.43	657.52	0.54	0.96
BALAJEE	EQ	45.72	2.40	372.94	2.12	0.96
KUANTUM	EQ	107.82	0.32	940.88	0.88	0.96
ASHIANA	EQ	300.00	1.35	3,015.75	0.32	0.96
ASAL	EQ	504.00	1.80	799.57	0.19	0.95
MOHEALTH	EQ	42.60	2.58	28.29	2.18	0.94
HMAAGRO	EQ	31.25	3.20	1,564.91	3.01	0.93
KMEW	EQ	1,485.05	1.05	1,604.00	0.06	0.93
MUFIN	EQ	69.89	0.19	1,126.45	1.33	0.93
MIDCAPIETF	EQ	19.77	0.36	415.14	4.72	0.93
SJLOGISTIC	SM	530.00	1.96	801.53	0.18	0.93
BANSWRAS	EQ	132.12	4.34	452.27	0.70	0.92
ARROWGREEN	BE	599.35	4.99	904.30	0.16	0.92
GODAVARIB	BE	170.57	5.00	872.91	0.54	0.92
BOROSCI	EQ	126.20	1.24	1,122.34	0.73	0.92
EMAMIREAL	EQ	132.82	5.00	502.64	0.68	0.91
LEMERITE	ST	294.80	0.67	692.22	0.31	0.90
SPLPETRO	EQ	624.05	0.64	11,734.72	0.14	0.90
TIL	EQ	255.00	0.85	1,698.35	0.36	0.90
VIESL	SM	142.00	7.70	349.92	0.66	0.90
DIACABS	EQ	97.00	2.68	5,111.62	0.94	0.90
MANALIPETC	EQ	59.40	1.63	1,021.68	1.52	0.89
NV20IETF	EQ	14.27	1.64	184.23	6.38	0.89
XCHANGING	EQ	89.25	1.09	994.28	1.00	0.88
MSCIINDIA	EQ	27.45	0.29	1,014.81	3.22	0.88
TARMAT	EQ	55.15	5.89	131.34	1.64	0.88
ATL	EQ	24.89	2.47	611.54	3.60	0.88
KILITCH	EQ	356.30	0.37	573.01	0.24	0.88
VISAKAIND	EQ	63.20	1.01	546.08	1.39	0.88
OSWALGREEN	EQ	37.88	1.72	972.79	2.32	0.87
BAHETI	SM	566.50	0.33	587.38	0.16	0.87
TOLINS	BE	124.40	5.00	491.49	0.72	0.87
VLSFINANCE	EQ	223.80	5.53	761.15	0.39	0.86
SHERA	SM	160.50	3.68	365.75	0.53	0.85
ZIMLAB	EQ	88.75	2.93	432.44	0.97	0.85
SKMEGGPROD	EQ	180.30	1.79	474.73	0.47	0.85
SHANKARA	EQ	599.00	2.28	1,452.53	0.14	0.85
EFFWA	SM	192.50	4.99	445.58	0.44	0.85
NELCAST	EQ	91.59	3.17	796.84	0.93	0.85
RUBYMILLS	EQ	199.58	2.12	667.40	0.42	0.84
PSUBANK	EQ	637.35	1.06	1,409.65	0.13	0.84
CLSEL	EQ	311.80	0.86	1,550.44	0.27	0.84
HAPPYFORGE	EQ	801.55	0.46	7,553.98	0.11	0.84
COFFEEDAY	BE	28.91	1.98	610.73	2.90	0.84
HPAL	EQ	54.24	3.53	498.33	1.57	0.84
CUBEXTUB	EQ	89.77	3.47	128.54	0.93	0.84
NIRAJ	EQ	60.70	2.88	294.24	1.37	0.83
76NHAI31	NA	1,095.50	0.25	2,930.75	0.08	0.83
VIPCLOTHNG	EQ	31.00	3.09	279.40	2.67	0.83
PRIMESECU	EQ	239.00	0.34	803.59	0.35	0.83
JAYSREETEA	EQ	94.12	0.46	271.79	0.86	0.81
YUKEN	EQ	822.00	1.52	1,068.60	0.10	0.80
RNFI	ST	232.50	1.75	580.15	0.35	0.80
GGBL	ST	330.95	0.95	820.79	0.24	0.79
NILAINFRA	EQ	9.29	1.53	365.92	8.36	0.78
LINC	EQ	107.16	2.92	637.49	0.73	0.78
DPWIRES	EQ	211.30	3.07	327.65	0.37	0.78
SESHAPAPER	EQ	270.00	1.79	1,702.84	0.29	0.78
ICRA	EQ	5,555.00	0.57	5,361.26	0.01	0.77
865IRFC29	NA	1,095.00	0.42	753.75	0.07	0.77
KCEIL	ST	187.55	4.98	205.55	0.42	0.77
KAYA	EQ	243.00	0.73	318.27	0.31	0.76
SILVERTUC	EQ	694.45	3.99	880.63	0.11	0.76
TVSELECT	EQ	332.60	0.15	620.31	0.23	0.76
STEELXIND	EQ	8.43	0.24	1,009.60	9.07	0.76
ROXHITECH	ST	43.50	3.94	99.34	1.74	0.76
DMCC	EQ	299.80	0.62	747.70	0.25	0.76
NCLIND	EQ	193.49	1.82	875.21	0.39	0.75
EBBETF0425	EQ	1,289.65	0.04	9,830.04	0.06	0.75
HDFCLIQUID	EQ	1,005.18	0.02	29.87	0.07	0.75
PRABHA	EQ	218.19	10.00	2,987.14	0.35	0.75
UNIPARTS	EQ	327.95	0.72	1,480.16	0.23	0.74
MAXIND	EQ	189.50	3.94	826.02	0.39	0.73
ADORWELD	EQ	879.00	1.14	1,529.71	0.08	0.73
MID150CASE	EQ	9.57	0.53	64.09	7.65	0.73
LAGNAM	EQ	109.10	11.43	192.77	0.68	0.72
JPOLYINVST	EQ	719.00	1.64	755.81	0.10	0.72
DUCON	EQ	6.00	2.56	194.96	12.07	0.72
FRESHARA	SM	149.40	3.14	351.08	0.50	0.72
SENSEXIETF	EQ	866.00	0.11	17,611.91	0.08	0.72
SAH	EQ	82.07	1.08	211.71	0.86	0.71
CREST	EQ	381.90	0.54	1,086.51	0.18	0.71
EMAPARTNER	SM	117.55	2.22	273.26	0.59	0.71
OSIAHYPER	EQ	24.64	2.62	328.02	2.89	0.71
GULFPETRO	EQ	40.30	2.94	205.47	1.78	0.71
KANPRPLA	EQ	115.00	3.41	246.89	0.61	0.71
FAIRCHEMOR	EQ	905.20	0.48	1,178.65	0.08	0.70
KOTYARK	ST	359.55	4.99	369.59	0.19	0.70
RANEHOLDIN	EQ	1,325.00	0.27	1,891.81	0.05	0.69
BTML	EQ	9.06	4.98	163.53	7.61	0.69
ROSSELLIND	EQ	68.79	4.46	259.31	1.01	0.69
MUNJALAU	EQ	72.00	0.13	720.00	0.96	0.69
MMP	EQ	279.95	1.06	711.15	0.25	0.69
NMSTEEL	ST	26.95	4.86	46.59	2.54	0.69
THEJO	EQ	1,848.00	2.67	2,004.33	0.04	0.68
KDL	ST	312.20	4.99	375.39	0.22	0.68
VARDHACRLC	EQ	45.00	9.22	361.64	1.54	0.68
VISHWARAJ	EQ	9.17	2.69	199.75	7.41	0.67
ALBERTDAVD	EQ	880.00	4.78	502.23	0.08	0.67
BANARISUG	EQ	3,814.95	2.92	4,783.83	0.02	0.67
ADVANIHOTR	EQ	61.50	2.72	568.50	1.09	0.67
SONAMLTD	EQ	44.90	2.56	179.74	1.48	0.66
KHANDSE	EQ	25.30	14.38	38.59	2.66	0.66
PSRAJ	SM	140.00	2.19	105.54	0.47	0.66
KHAICHEM	EQ	49.98	1.34	484.75	1.32	0.66
ESSENTIA	EQ	2.28	1.33	243.43	29.03	0.66
INDORAMA	EQ	37.49	6.17	978.91	1.77	0.65
718GS2037	GS	106.18	0.58	1,82,629.60	0.61	0.65
DEVIT	EQ	117.00	2.30	263.65	0.56	0.65
MAHICKRA	SM	111.00	1.19	90.16	0.59	0.64
BAJAJINDEF	EQ	262.00	2.75	838.40	0.25	0.64
VINEETLAB	EQ	36.49	5.13	33.64	1.73	0.64
PURPLEUTED	SM	153.00	2.62	147.03	0.42	0.64
SSDL	EQ	88.00	0.63	348.48	0.72	0.64
PARSVNATH	EQ	22.00	0.92	957.40	2.86	0.63
SDL26BEES	EQ	129.39	0.52	5,258.93	0.49	0.63
ALANKIT	EQ	15.10	2.65	409.45	4.19	0.63
MODISONLTD	EQ	136.55	3.09	443.10	0.46	0.63
NAGAFERT	BE	4.89	4.94	292.45	12.84	0.62
BSE500IETF	EQ	36.00	0.33	342.45	1.74	0.62
MIRZAINT	EQ	28.95	0.35	400.09	2.14	0.62
706GS2028	GS	105.10	0.19	1,16,661.00	0.58	0.61
SPCENET	BE	7.20	4.96	406.57	8.51	0.61
RUCHIRA	EQ	123.31	2.94	368.02	0.49	0.61
BUTTERFLY	EQ	611.05	0.09	1,092.53	0.10	0.61
GFLLIMITED	EQ	55.76	0.85	612.52	1.09	0.61
UFO	EQ	72.20	2.24	280.24	0.84	0.61
BRNL	EQ	29.44	0.62	247.15	2.04	0.60
TRIGYN	EQ	75.10	1.86	231.20	0.80	0.60
HPIL	EQ	126.50	1.73	144.51	0.46	0.60
IVP	EQ	162.23	6.80	167.52	0.38	0.60
GROWWRAIL	EQ	35.12	1.21	30.02	1.70	0.59
PREMIERPOL	EQ	65.30	1.87	683.97	0.91	0.59
ALLETEC	SM	381.10	0.91	769.60	0.16	0.58
ORBTEXP	EQ	169.00	9.46	447.34	0.35	0.58
APCOTEXIND	EQ	329.05	0.34	1,705.96	0.18	0.58
PILITA	EQ	15.15	1.00	356.03	3.85	0.58
JAYNECOIND	EQ	33.50	3.91	3,252.84	1.74	0.58
SHIVATEX	EQ	200.00	10.89	259.25	0.30	0.58
NEXT50	EQ	644.53	0.02	544.40	0.09	0.58
MEGATHERM	SM	290.90	3.34	548.08	0.20	0.58
676GS2061	GS	102.00	2.51	1,44,941.55	0.58	0.57
MUKANDLTD	EQ	96.60	2.34	1,395.83	0.59	0.57
KRITI	EQ	110.00	2.40	562.14	0.52	0.57
SRHHYPOLTD	EQ	519.00	1.08	890.85	0.11	0.57
JNKINDIA	EQ	351.00	1.83	1,958.14	0.16	0.56
CLEDUCATE	EQ	86.79	2.31	469.52	0.65	0.56
INDSWFTLAB	EQ	92.05	2.93	543.89	0.61	0.56
HARRMALAYA	EQ	201.65	0.68	372.15	0.27	0.56
HDFCMID150	EQ	19.37	0.31	114.48	2.86	0.55
SUMIT	EQ	94.00	0.49	425.53	0.58	0.55
GSMFOILS	ST	126.00	5.00	161.43	0.44	0.55
NITCO	EQ	119.50	1.65	858.71	0.46	0.55
MANBA	EQ	135.95	0.38	683.00	0.40	0.54
INDOWIND	EQ	17.65	4.25	227.34	3.11	0.54
FCSSOFT	EQ	2.63	1.54	449.61	20.74	0.54
SRD	EQ	57.50	4.26	367.81	0.96	0.54
TRANSTEEL	SM	103.10	0.34	208.04	0.52	0.54
A2ZINFRA	EQ	14.60	1.74	257.13	3.60	0.53
NRL	EQ	61.62	0.55	422.96	0.86	0.53
NIRMAN	ST	227.50	4.96	182.22	0.23	0.53
364D220126	TB	95.00	0.47	8,573.83	0.55	0.52
RAJINDLTD	SM	80.25	4.90	178.28	0.65	0.52
CSLFINANCE	EQ	279.00	1.71	635.64	0.19	0.52
FINIETF	EQ	26.66	0.04	110.81	1.94	0.52
NATCAPSUQ	EQ	205.55	4.72	212.56	0.25	0.52
TNPETRO	EQ	71.85	0.15	646.45	0.72	0.51
LAKSHYA	ST	180.45	4.91	181.96	0.29	0.51
HITECHCORP	EQ	200.89	7.39	345.04	0.26	0.51
RKEC	EQ	73.48	4.99	176.28	0.70	0.51
INFRAIETF	EQ	86.55	0.29	121.09	0.59	0.51
STCINDIA	EQ	126.60	1.86	759.60	0.41	0.51
GATECH	EQ	0.67	4.69	45.60	77.03	0.51
TIRUPATI	SM	700.05	1.46	709.15	0.07	0.51
RANASUG	EQ	13.95	3.79	214.23	3.70	0.50
KODYTECH	ST	1,007.75	2.00	1,284.64	0.05	0.50
SPECIALITY	EQ	142.00	3.13	684.95	0.36	0.50
BBETF0432	EQ	1,249.00	0.38	10,680.36	0.04	0.50
SPLIL	EQ	35.00	9.92	101.50	1.50	0.50
VRAJ	EQ	165.50	2.03	545.86	0.30	0.50
INTLCONV	EQ	69.90	0.17	443.02	0.70	0.50
LUMAXIND	EQ	2,570.05	0.31	2,402.41	0.02	0.49
RUCHINFRA	EQ	7.66	1.73	180.80	6.38	0.49
KOHINOOR	EQ	33.60	3.13	124.56	1.47	0.49
JINDALPHOT	EQ	685.00	1.20	702.70	0.07	0.49
CENTRUM	EQ	24.92	0.40	1,036.75	1.96	0.49
IFGLEXPOR	EQ	379.85	1.73	1,368.95	0.13	0.49
AGARWALTUF	SM	116.25	0.96	205.47	0.42	0.49
EBBETF0433	EQ	1,218.98	0.42	6,249.18	0.04	0.48
BHAGERIA	EQ	157.00	1.08	685.21	0.30	0.48
SETF10GILT	EQ	251.90	0.32	34.98	0.19	0.48
DCM	EQ	103.85	4.97	193.97	0.46	0.47
SHALPAINTS	EQ	102.51	1.53	858.12	0.46	0.47
HEALTHY	EQ	14.15	1.65	35.76	3.32	0.47
VIRINCHI	EQ	22.14	0.96	227.26	2.12	0.47
AVTNPL	EQ	58.15	1.68	885.53	0.81	0.47
LOVABLE	EQ	87.65	7.89	129.72	0.54	0.47
NAHARCAP	EQ	246.90	4.59	413.46	0.19	0.47
AARTISURF	EQ	445.00	3.19	376.40	0.11	0.47
AVONMORE	BE	19.68	4.96	555.34	2.35	0.46
709GS2054	GS	103.50	0.30	1,03,500.00	0.45	0.46
SASTASUNDR	EQ	258.49	2.46	822.27	0.18	0.46
SADHNANIQ	BE	17.64	5.00	581.08	2.62	0.46
PONNIERODE	EQ	319.30	0.49	274.55	0.14	0.46
INDOTHAI	BE	1,925.00	0.19	1,955.48	0.02	0.46
KMSUGAR	EQ	28.40	2.23	261.28	1.63	0.46
PROZONER	BE	32.74	4.97	499.62	1.40	0.46
LIBERTSHOE	EQ	335.00	1.42	570.84	0.14	0.46
RHFL	EQ	3.52	4.76	170.74	13.03	0.46
PAVNAIND	EQ	375.00	4.12	456.78	0.12	0.45
